Atk:1, dfd:1, AtkRemAvg:0, DfdRemAvg:0, AtkSucAvg:0.417, DfdSucAvg:0.583
Atk:8, dfd:23, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:24, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:25, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:26, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:27, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:28, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:29, AtkRemAvg:0, DfdRemAvg:25, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:8, dfd:30, AtkRemAvg:0, DfdRemAvg:26, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:1, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.884, DfdSucAvg:0.116
Atk:9, dfd:2, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.768, DfdSucAvg:0.232
Atk:9, dfd:3, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.601, DfdSucAvg:0.399
Atk:9, dfd:4, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.458, DfdSucAvg:0.542
Atk:9, dfd:5, AtkRemAvg:0, DfdRemAvg:1, AtkSucAvg:0.333, DfdSucAvg:0.667
Atk:9, dfd:6, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.224, DfdSucAvg:0.776
Atk:9, dfd:7, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.154, DfdSucAvg:0.846
Atk:9, dfd:8, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.11, DfdSucAvg:0.89
Atk:9, dfd:9, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.064, DfdSucAvg:0.936
Atk:9, dfd:10, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.042, DfdSucAvg:0.958
Atk:9, dfd:11, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.021, DfdSucAvg:0.979
Atk:9, dfd:12, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.019, DfdSucAvg:0.981
Atk:9, dfd:13, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:9, dfd:14, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.006, DfdSucAvg:0.994
Atk:9, dfd:15, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:9, dfd:16, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:9, dfd:17, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:9, dfd:18, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:19, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:20, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:21, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:22, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:23, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:24, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:25, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:26, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:27, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:28, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:29, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:9, dfd:30, AtkRemAvg:0, DfdRemAvg:25, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:1, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.902, DfdSucAvg:0.098
Atk:10, dfd:2, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.803, DfdSucAvg:0.197
Atk:10, dfd:3, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.647, DfdSucAvg:0.353
Atk:10, dfd:4, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.507, DfdSucAvg:0.493
Atk:10, dfd:5, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.376, DfdSucAvg:0.624
Atk:10, dfd:6, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.267, DfdSucAvg:0.733
Atk:10, dfd:7, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.173, DfdSucAvg:0.827
Atk:10, dfd:8, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.12, DfdSucAvg:0.88
Atk:10, dfd:9, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.075, DfdSucAvg:0.925
Atk:10, dfd:10, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.045, DfdSucAvg:0.955
Atk:10, dfd:11, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.029, DfdSucAvg:0.971
Atk:10, dfd:12, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.019, DfdSucAvg:0.981
Atk:10, dfd:13, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.011, DfdSucAvg:0.989
Atk:10, dfd:14, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.005, DfdSucAvg:0.995
Atk:10, dfd:15, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:10, dfd:16, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:10, dfd:17, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:10, dfd:18, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:19, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:10, dfd:20, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:21, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:22, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:23, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:24, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:25, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:26, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:27, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:28, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:29, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:10, dfd:30, AtkRemAvg:0, DfdRemAvg:25, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:1, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.921, DfdSucAvg:0.079
Atk:11, dfd:2, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.83, DfdSucAvg:0.17
Atk:11, dfd:3, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.691, DfdSucAvg:0.309
Atk:11, dfd:4, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.545, DfdSucAvg:0.455
Atk:11, dfd:5, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.426, DfdSucAvg:0.574
Atk:11, dfd:6, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.305, DfdSucAvg:0.695
Atk:11, dfd:7, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.217, DfdSucAvg:0.783
Atk:11, dfd:8, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.138, DfdSucAvg:0.862
Atk:11, dfd:9, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.098, DfdSucAvg:0.902
Atk:11, dfd:10, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.069, DfdSucAvg:0.931
Atk:11, dfd:11, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.043, DfdSucAvg:0.957
Atk:11, dfd:12, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.025, DfdSucAvg:0.975
Atk:11, dfd:13, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.013, DfdSucAvg:0.987
Atk:11, dfd:14, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.009, DfdSucAvg:0.991
Atk:11, dfd:15, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.007, DfdSucAvg:0.993
Atk:11, dfd:16, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:11, dfd:17, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:11, dfd:18, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:11, dfd:19, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:11, dfd:20, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:21, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:22, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:23, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:24, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:25, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:26, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:27, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:28, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:29, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:11, dfd:30, AtkRemAvg:0, DfdRemAvg:25, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:1, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.937, DfdSucAvg:0.063
Atk:12, dfd:2, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.85, DfdSucAvg:0.15
Atk:12, dfd:3, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.733, DfdSucAvg:0.267
Atk:12, dfd:4, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.603, DfdSucAvg:0.397
Atk:12, dfd:5, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.469, DfdSucAvg:0.531
Atk:12, dfd:6, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.36, DfdSucAvg:0.64
Atk:12, dfd:7, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.249, DfdSucAvg:0.751
Atk:12, dfd:8, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.177, DfdSucAvg:0.823
Atk:12, dfd:9, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.114, DfdSucAvg:0.886
Atk:12, dfd:10, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.086, DfdSucAvg:0.914
Atk:12, dfd:11, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.05, DfdSucAvg:0.95
Atk:12, dfd:12, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.032, DfdSucAvg:0.968
Atk:12, dfd:13, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.018, DfdSucAvg:0.982
Atk:12, dfd:14, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.015, DfdSucAvg:0.985
Atk:12, dfd:15, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.006, DfdSucAvg:0.994
Atk:12, dfd:16, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:12, dfd:17, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:12, dfd:18, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:12, dfd:19, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:20, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:21, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:22, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:23, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:24, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:25, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:26, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:27, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:28, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:29, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:12, dfd:30, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:1, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.946, DfdSucAvg:0.054
Atk:13, dfd:2, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.879, DfdSucAvg:0.121
Atk:13, dfd:3, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.771, DfdSucAvg:0.229
Atk:13, dfd:4, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.65, DfdSucAvg:0.35
Atk:13, dfd:5, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.522, DfdSucAvg:0.478
Atk:13, dfd:6, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.388, DfdSucAvg:0.612
Atk:13, dfd:7, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.289, DfdSucAvg:0.711
Atk:13, dfd:8, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.204, DfdSucAvg:0.796
Atk:13, dfd:9, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.132, DfdSucAvg:0.868
Atk:13, dfd:10, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.09, DfdSucAvg:0.91
Atk:13, dfd:11, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.065, DfdSucAvg:0.935
Atk:13, dfd:12, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.043, DfdSucAvg:0.957
Atk:13, dfd:13, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.027, DfdSucAvg:0.973
Atk:13, dfd:14, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.017, DfdSucAvg:0.983
Atk:13, dfd:15, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.011, DfdSucAvg:0.989
Atk:13, dfd:16, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.005, DfdSucAvg:0.995
Atk:13, dfd:17, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:13, dfd:18, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:13, dfd:19, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:13, dfd:20, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:13, dfd:21, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:13, dfd:22, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:23, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:24, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:25, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:26, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:27, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:28, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:29, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:13, dfd:30, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:1, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.955, DfdSucAvg:0.045
Atk:14, dfd:2, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.894, DfdSucAvg:0.106
Atk:14, dfd:3, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.788, DfdSucAvg:0.212
Atk:14, dfd:4, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.684, DfdSucAvg:0.316
Atk:14, dfd:5, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.559, DfdSucAvg:0.441
Atk:14, dfd:6, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.445, DfdSucAvg:0.555
Atk:14, dfd:7, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.329, DfdSucAvg:0.671
Atk:14, dfd:8, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.229, DfdSucAvg:0.771
Atk:14, dfd:9, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.174, DfdSucAvg:0.826
Atk:14, dfd:10, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.107, DfdSucAvg:0.893
Atk:14, dfd:11, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.079, DfdSucAvg:0.921
Atk:14, dfd:12, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.051, DfdSucAvg:0.949
Atk:14, dfd:13, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.028, DfdSucAvg:0.972
Atk:14, dfd:14, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.021, DfdSucAvg:0.979
Atk:14, dfd:15, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.011, DfdSucAvg:0.989
Atk:14, dfd:16, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.009, DfdSucAvg:0.991
Atk:14, dfd:17, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.005, DfdSucAvg:0.995
Atk:14, dfd:18, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:14, dfd:19, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:14, dfd:20, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:14, dfd:21, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:22, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:23, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:24, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:25, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:26, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:27, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:28, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:29, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:14, dfd:30, AtkRemAvg:0, DfdRemAvg:24, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:1, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.96, DfdSucAvg:0.04
Atk:15, dfd:2, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.911, DfdSucAvg:0.089
Atk:15, dfd:3, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.828, DfdSucAvg:0.172
Atk:15, dfd:4, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.709, DfdSucAvg:0.291
Atk:15, dfd:5, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.606, DfdSucAvg:0.394
Atk:15, dfd:6, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.463, DfdSucAvg:0.537
Atk:15, dfd:7, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.363, DfdSucAvg:0.637
Atk:15, dfd:8, AtkRemAvg:0, DfdRemAvg:2, AtkSucAvg:0.262, DfdSucAvg:0.738
Atk:15, dfd:9, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.18, DfdSucAvg:0.82
Atk:15, dfd:10, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.13, DfdSucAvg:0.87
Atk:15, dfd:11, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.094, DfdSucAvg:0.906
Atk:15, dfd:12, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.058, DfdSucAvg:0.942
Atk:15, dfd:13, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.04, DfdSucAvg:0.96
Atk:15, dfd:14, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.025, DfdSucAvg:0.975
Atk:15, dfd:15, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.018, DfdSucAvg:0.982
Atk:15, dfd:16, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.012, DfdSucAvg:0.988
Atk:15, dfd:17, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.007, DfdSucAvg:0.993
Atk:15, dfd:18, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.003, DfdSucAvg:0.997
Atk:15, dfd:19, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:15, dfd:20, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:15, dfd:21, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:22, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:15, dfd:23, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:24, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:25, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:26, AtkRemAvg:0, DfdRemAvg:19, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:27, AtkRemAvg:0, DfdRemAvg:20, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:28, AtkRemAvg:0, DfdRemAvg:21, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:29, AtkRemAvg:0, DfdRemAvg:22, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:15, dfd:30, AtkRemAvg:0, DfdRemAvg:23, AtkSucAvg:0.0, DfdSucAvg:1.0
Atk:16, dfd:1, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.975, DfdSucAvg:0.025
Atk:16, dfd:2, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.923, DfdSucAvg:0.077
Atk:16, dfd:3, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.844, DfdSucAvg:0.156
Atk:16, dfd:4, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.741, DfdSucAvg:0.259
Atk:16, dfd:5, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.631, DfdSucAvg:0.369
Atk:16, dfd:6, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.51, DfdSucAvg:0.49
Atk:16, dfd:7, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.408, DfdSucAvg:0.592
Atk:16, dfd:8, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.295, DfdSucAvg:0.705
Atk:16, dfd:9, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.209, DfdSucAvg:0.791
Atk:16, dfd:10, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.173, DfdSucAvg:0.827
Atk:16, dfd:11, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.117, DfdSucAvg:0.883
Atk:16, dfd:12, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.078, DfdSucAvg:0.922
Atk:16, dfd:13, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.046, DfdSucAvg:0.954
Atk:16, dfd:14, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.032, DfdSucAvg:0.968
