Atk:1, dfd:1, AtkRemAvg:0, DfdRemAvg:0, AtkSucAvg:0.415, DfdSucAvg:0.585
Atk:8, dfd:23, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.019, DfdSucAvg:0.981
Atk:8, dfd:24, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.014, DfdSucAvg:0.986
Atk:8, dfd:25, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.011, DfdSucAvg:0.989
Atk:8, dfd:26, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.009, DfdSucAvg:0.991
Atk:8, dfd:27, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.006, DfdSucAvg:0.994
Atk:8, dfd:28, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.005, DfdSucAvg:0.995
Atk:8, dfd:29, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.002, DfdSucAvg:0.998
Atk:8, dfd:30, AtkRemAvg:0, DfdRemAvg:18, AtkSucAvg:0.001, DfdSucAvg:0.999
Atk:9, dfd:1, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.993, DfdSucAvg:0.007
Atk:9, dfd:2, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.984, DfdSucAvg:0.016
Atk:9, dfd:3, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.97, DfdSucAvg:0.03
Atk:9, dfd:4, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.951, DfdSucAvg:0.049
Atk:9, dfd:5, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.917, DfdSucAvg:0.083
Atk:9, dfd:6, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.872, DfdSucAvg:0.128
Atk:9, dfd:7, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.821, DfdSucAvg:0.179
Atk:9, dfd:8, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.749, DfdSucAvg:0.251
Atk:9, dfd:9, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.675, DfdSucAvg:0.325
Atk:9, dfd:10, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.609, DfdSucAvg:0.391
Atk:9, dfd:11, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.524, DfdSucAvg:0.476
Atk:9, dfd:12, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.45, DfdSucAvg:0.55
Atk:9, dfd:13, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.383, DfdSucAvg:0.617
Atk:9, dfd:14, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.322, DfdSucAvg:0.678
Atk:9, dfd:15, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.259, DfdSucAvg:0.741
Atk:9, dfd:16, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.214, DfdSucAvg:0.786
Atk:9, dfd:17, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.176, DfdSucAvg:0.824
Atk:9, dfd:18, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.137, DfdSucAvg:0.863
Atk:9, dfd:19, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.105, DfdSucAvg:0.895
Atk:9, dfd:20, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.08, DfdSucAvg:0.92
Atk:9, dfd:21, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.067, DfdSucAvg:0.933
Atk:9, dfd:22, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.052, DfdSucAvg:0.948
Atk:9, dfd:23, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.036, DfdSucAvg:0.964
Atk:9, dfd:24, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.025, DfdSucAvg:0.975
Atk:9, dfd:25, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.021, DfdSucAvg:0.979
Atk:9, dfd:26, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.015, DfdSucAvg:0.985
Atk:9, dfd:27, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.013, DfdSucAvg:0.987
Atk:9, dfd:28, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:9, dfd:29, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:9, dfd:30, AtkRemAvg:0, DfdRemAvg:17, AtkSucAvg:0.004, DfdSucAvg:0.996
Atk:10, dfd:1, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.995, DfdSucAvg:0.005
Atk:10, dfd:2, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.994, DfdSucAvg:0.006
Atk:10, dfd:3, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.98, DfdSucAvg:0.02
Atk:10, dfd:4, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.969, DfdSucAvg:0.031
Atk:10, dfd:5, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.952, DfdSucAvg:0.048
Atk:10, dfd:6, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.908, DfdSucAvg:0.092
Atk:10, dfd:7, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.866, DfdSucAvg:0.134
Atk:10, dfd:8, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.814, DfdSucAvg:0.186
Atk:10, dfd:9, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.766, DfdSucAvg:0.234
Atk:10, dfd:10, AtkRemAvg:2, DfdRemAvg:0, AtkSucAvg:0.695, DfdSucAvg:0.305
Atk:10, dfd:11, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.624, DfdSucAvg:0.376
Atk:10, dfd:12, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.557, DfdSucAvg:0.443
Atk:10, dfd:13, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.477, DfdSucAvg:0.523
Atk:10, dfd:14, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.417, DfdSucAvg:0.583
Atk:10, dfd:15, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.357, DfdSucAvg:0.643
Atk:10, dfd:16, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.285, DfdSucAvg:0.715
Atk:10, dfd:17, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.231, DfdSucAvg:0.769
Atk:10, dfd:18, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.197, DfdSucAvg:0.803
Atk:10, dfd:19, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.157, DfdSucAvg:0.843
Atk:10, dfd:20, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.125, DfdSucAvg:0.875
Atk:10, dfd:21, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.099, DfdSucAvg:0.901
Atk:10, dfd:22, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.082, DfdSucAvg:0.918
Atk:10, dfd:23, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.066, DfdSucAvg:0.934
Atk:10, dfd:24, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.045, DfdSucAvg:0.955
Atk:10, dfd:25, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.038, DfdSucAvg:0.962
Atk:10, dfd:26, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.023, DfdSucAvg:0.977
Atk:10, dfd:27, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.023, DfdSucAvg:0.977
Atk:10, dfd:28, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.016, DfdSucAvg:0.984
Atk:10, dfd:29, AtkRemAvg:0, DfdRemAvg:15, AtkSucAvg:0.011, DfdSucAvg:0.989
Atk:10, dfd:30, AtkRemAvg:0, DfdRemAvg:16, AtkSucAvg:0.008, DfdSucAvg:0.992
Atk:11, dfd:1, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.998, DfdSucAvg:0.002
Atk:11, dfd:2, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.994, DfdSucAvg:0.006
Atk:11, dfd:3, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.987, DfdSucAvg:0.013
Atk:11, dfd:4, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.981, DfdSucAvg:0.019
Atk:11, dfd:5, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.964, DfdSucAvg:0.036
Atk:11, dfd:6, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.94, DfdSucAvg:0.06
Atk:11, dfd:7, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.914, DfdSucAvg:0.086
Atk:11, dfd:8, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.872, DfdSucAvg:0.128
Atk:11, dfd:9, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.832, DfdSucAvg:0.168
Atk:11, dfd:10, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.768, DfdSucAvg:0.232
Atk:11, dfd:11, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.711, DfdSucAvg:0.289
Atk:11, dfd:12, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.642, DfdSucAvg:0.358
Atk:11, dfd:13, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.566, DfdSucAvg:0.434
Atk:11, dfd:14, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.509, DfdSucAvg:0.491
Atk:11, dfd:15, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.444, DfdSucAvg:0.556
Atk:11, dfd:16, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.391, DfdSucAvg:0.609
Atk:11, dfd:17, AtkRemAvg:0, DfdRemAvg:3, AtkSucAvg:0.328, DfdSucAvg:0.672
Atk:11, dfd:18, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.266, DfdSucAvg:0.734
Atk:11, dfd:19, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.218, DfdSucAvg:0.782
Atk:11, dfd:20, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.178, DfdSucAvg:0.822
Atk:11, dfd:21, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.143, DfdSucAvg:0.857
Atk:11, dfd:22, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.119, DfdSucAvg:0.881
Atk:11, dfd:23, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.09, DfdSucAvg:0.91
Atk:11, dfd:24, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.073, DfdSucAvg:0.927
Atk:11, dfd:25, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.055, DfdSucAvg:0.945
Atk:11, dfd:26, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.047, DfdSucAvg:0.953
Atk:11, dfd:27, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.035, DfdSucAvg:0.965
Atk:11, dfd:28, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.027, DfdSucAvg:0.973
Atk:11, dfd:29, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.023, DfdSucAvg:0.977
Atk:11, dfd:30, AtkRemAvg:0, DfdRemAvg:14, AtkSucAvg:0.017, DfdSucAvg:0.983
Atk:12, dfd:1, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.999, DfdSucAvg:0.001
Atk:12, dfd:2, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.998, DfdSucAvg:0.002
Atk:12, dfd:3, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.994, DfdSucAvg:0.006
Atk:12, dfd:4, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.99, DfdSucAvg:0.01
Atk:12, dfd:5, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.977, DfdSucAvg:0.023
Atk:12, dfd:6, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.964, DfdSucAvg:0.036
Atk:12, dfd:7, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.948, DfdSucAvg:0.052
Atk:12, dfd:8, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.908, DfdSucAvg:0.092
Atk:12, dfd:9, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.882, DfdSucAvg:0.118
Atk:12, dfd:10, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.832, DfdSucAvg:0.168
Atk:12, dfd:11, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.779, DfdSucAvg:0.221
Atk:12, dfd:12, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.725, DfdSucAvg:0.275
Atk:12, dfd:13, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.655, DfdSucAvg:0.345
Atk:12, dfd:14, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.606, DfdSucAvg:0.394
Atk:12, dfd:15, AtkRemAvg:1, DfdRemAvg:1, AtkSucAvg:0.519, DfdSucAvg:0.481
Atk:12, dfd:16, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.462, DfdSucAvg:0.538
Atk:12, dfd:17, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.411, DfdSucAvg:0.589
Atk:12, dfd:18, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.35, DfdSucAvg:0.65
Atk:12, dfd:19, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.292, DfdSucAvg:0.708
Atk:12, dfd:20, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.241, DfdSucAvg:0.759
Atk:12, dfd:21, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.205, DfdSucAvg:0.795
Atk:12, dfd:22, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.172, DfdSucAvg:0.828
Atk:12, dfd:23, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.137, DfdSucAvg:0.863
Atk:12, dfd:24, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.117, DfdSucAvg:0.883
Atk:12, dfd:25, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.096, DfdSucAvg:0.904
Atk:12, dfd:26, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.071, DfdSucAvg:0.929
Atk:12, dfd:27, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.056, DfdSucAvg:0.944
Atk:12, dfd:28, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.042, DfdSucAvg:0.958
Atk:12, dfd:29, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.035, DfdSucAvg:0.965
Atk:12, dfd:30, AtkRemAvg:0, DfdRemAvg:13, AtkSucAvg:0.025, DfdSucAvg:0.975
Atk:13, dfd:1, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:1.0, DfdSucAvg:0.0
Atk:13, dfd:2, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.998, DfdSucAvg:0.002
Atk:13, dfd:3, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.996, DfdSucAvg:0.004
Atk:13, dfd:4, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.993, DfdSucAvg:0.007
Atk:13, dfd:5, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.986, DfdSucAvg:0.014
Atk:13, dfd:6, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.977, DfdSucAvg:0.023
Atk:13, dfd:7, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.961, DfdSucAvg:0.039
Atk:13, dfd:8, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.946, DfdSucAvg:0.054
Atk:13, dfd:9, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.922, DfdSucAvg:0.078
Atk:13, dfd:10, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.884, DfdSucAvg:0.116
Atk:13, dfd:11, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.841, DfdSucAvg:0.159
Atk:13, dfd:12, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.788, DfdSucAvg:0.212
Atk:13, dfd:13, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.748, DfdSucAvg:0.252
Atk:13, dfd:14, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.676, DfdSucAvg:0.324
Atk:13, dfd:15, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.617, DfdSucAvg:0.383
Atk:13, dfd:16, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.557, DfdSucAvg:0.443
Atk:13, dfd:17, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.49, DfdSucAvg:0.51
Atk:13, dfd:18, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.434, DfdSucAvg:0.566
Atk:13, dfd:19, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.371, DfdSucAvg:0.629
Atk:13, dfd:20, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.325, DfdSucAvg:0.675
Atk:13, dfd:21, AtkRemAvg:0, DfdRemAvg:4, AtkSucAvg:0.279, DfdSucAvg:0.721
Atk:13, dfd:22, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.218, DfdSucAvg:0.782
Atk:13, dfd:23, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.192, DfdSucAvg:0.808
Atk:13, dfd:24, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.163, DfdSucAvg:0.837
Atk:13, dfd:25, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.121, DfdSucAvg:0.879
Atk:13, dfd:26, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.113, DfdSucAvg:0.887
Atk:13, dfd:27, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.086, DfdSucAvg:0.914
Atk:13, dfd:28, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.063, DfdSucAvg:0.937
Atk:13, dfd:29, AtkRemAvg:0, DfdRemAvg:11, AtkSucAvg:0.061, DfdSucAvg:0.939
Atk:13, dfd:30, AtkRemAvg:0, DfdRemAvg:12, AtkSucAvg:0.046, DfdSucAvg:0.954
Atk:14, dfd:1, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.999, DfdSucAvg:0.001
Atk:14, dfd:2, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.999, DfdSucAvg:0.001
Atk:14, dfd:3, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.998, DfdSucAvg:0.002
Atk:14, dfd:4, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.994, DfdSucAvg:0.006
Atk:14, dfd:5, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.993, DfdSucAvg:0.007
Atk:14, dfd:6, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.978, DfdSucAvg:0.022
Atk:14, dfd:7, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.973, DfdSucAvg:0.027
Atk:14, dfd:8, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.956, DfdSucAvg:0.044
Atk:14, dfd:9, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.94, DfdSucAvg:0.06
Atk:14, dfd:10, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.915, DfdSucAvg:0.085
Atk:14, dfd:11, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.875, DfdSucAvg:0.125
Atk:14, dfd:12, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.852, DfdSucAvg:0.148
Atk:14, dfd:13, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.797, DfdSucAvg:0.203
Atk:14, dfd:14, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.752, DfdSucAvg:0.248
Atk:14, dfd:15, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.689, DfdSucAvg:0.311
Atk:14, dfd:16, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.625, DfdSucAvg:0.375
Atk:14, dfd:17, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.576, DfdSucAvg:0.424
Atk:14, dfd:18, AtkRemAvg:2, DfdRemAvg:2, AtkSucAvg:0.509, DfdSucAvg:0.491
Atk:14, dfd:19, AtkRemAvg:1, DfdRemAvg:2, AtkSucAvg:0.453, DfdSucAvg:0.547
Atk:14, dfd:20, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.403, DfdSucAvg:0.597
Atk:14, dfd:21, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.345, DfdSucAvg:0.655
Atk:14, dfd:22, AtkRemAvg:1, DfdRemAvg:4, AtkSucAvg:0.307, DfdSucAvg:0.693
Atk:14, dfd:23, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.252, DfdSucAvg:0.748
Atk:14, dfd:24, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.218, DfdSucAvg:0.782
Atk:14, dfd:25, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.177, DfdSucAvg:0.823
Atk:14, dfd:26, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.148, DfdSucAvg:0.852
Atk:14, dfd:27, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.124, DfdSucAvg:0.876
Atk:14, dfd:28, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.093, DfdSucAvg:0.907
Atk:14, dfd:29, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.08, DfdSucAvg:0.92
Atk:14, dfd:30, AtkRemAvg:0, DfdRemAvg:10, AtkSucAvg:0.068, DfdSucAvg:0.932
Atk:15, dfd:1, AtkRemAvg:13, DfdRemAvg:0, AtkSucAvg:1.0, DfdSucAvg:0.0
Atk:15, dfd:2, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.999, DfdSucAvg:0.001
Atk:15, dfd:3, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.999, DfdSucAvg:0.001
Atk:15, dfd:4, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.997, DfdSucAvg:0.003
Atk:15, dfd:5, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.993, DfdSucAvg:0.007
Atk:15, dfd:6, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.992, DfdSucAvg:0.008
Atk:15, dfd:7, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.985, DfdSucAvg:0.015
Atk:15, dfd:8, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.979, DfdSucAvg:0.021
Atk:15, dfd:9, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.959, DfdSucAvg:0.041
Atk:15, dfd:10, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.939, DfdSucAvg:0.061
Atk:15, dfd:11, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.916, DfdSucAvg:0.084
Atk:15, dfd:12, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.884, DfdSucAvg:0.116
Atk:15, dfd:13, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.843, DfdSucAvg:0.157
Atk:15, dfd:14, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.806, DfdSucAvg:0.194
Atk:15, dfd:15, AtkRemAvg:4, DfdRemAvg:0, AtkSucAvg:0.766, DfdSucAvg:0.234
Atk:15, dfd:16, AtkRemAvg:3, DfdRemAvg:0, AtkSucAvg:0.714, DfdSucAvg:0.286
Atk:15, dfd:17, AtkRemAvg:3, DfdRemAvg:1, AtkSucAvg:0.65, DfdSucAvg:0.35
Atk:15, dfd:18, AtkRemAvg:2, DfdRemAvg:1, AtkSucAvg:0.593, DfdSucAvg:0.407
Atk:15, dfd:19, AtkRemAvg:2, DfdRemAvg:2, AtkSucAvg:0.524, DfdSucAvg:0.476
Atk:15, dfd:20, AtkRemAvg:2, DfdRemAvg:2, AtkSucAvg:0.49, DfdSucAvg:0.51
Atk:15, dfd:21, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.424, DfdSucAvg:0.576
Atk:15, dfd:22, AtkRemAvg:1, DfdRemAvg:3, AtkSucAvg:0.374, DfdSucAvg:0.626
Atk:15, dfd:23, AtkRemAvg:1, DfdRemAvg:4, AtkSucAvg:0.317, DfdSucAvg:0.683
Atk:15, dfd:24, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.271, DfdSucAvg:0.729
Atk:15, dfd:25, AtkRemAvg:0, DfdRemAvg:5, AtkSucAvg:0.231, DfdSucAvg:0.769
Atk:15, dfd:26, AtkRemAvg:0, DfdRemAvg:6, AtkSucAvg:0.196, DfdSucAvg:0.804
Atk:15, dfd:27, AtkRemAvg:0, DfdRemAvg:7, AtkSucAvg:0.162, DfdSucAvg:0.838
Atk:15, dfd:28, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.141, DfdSucAvg:0.859
Atk:15, dfd:29, AtkRemAvg:0, DfdRemAvg:8, AtkSucAvg:0.119, DfdSucAvg:0.881
Atk:15, dfd:30, AtkRemAvg:0, DfdRemAvg:9, AtkSucAvg:0.094, DfdSucAvg:0.906
Atk:16, dfd:1, AtkRemAvg:14, DfdRemAvg:0, AtkSucAvg:1.0, DfdSucAvg:0.0
Atk:16, dfd:2, AtkRemAvg:13, DfdRemAvg:0, AtkSucAvg:1.0, DfdSucAvg:0.0
Atk:16, dfd:3, AtkRemAvg:13, DfdRemAvg:0, AtkSucAvg:1.0, DfdSucAvg:0.0
Atk:16, dfd:4, AtkRemAvg:12, DfdRemAvg:0, AtkSucAvg:0.999, DfdSucAvg:0.001
Atk:16, dfd:5, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.997, DfdSucAvg:0.003
Atk:16, dfd:6, AtkRemAvg:11, DfdRemAvg:0, AtkSucAvg:0.995, DfdSucAvg:0.005
Atk:16, dfd:7, AtkRemAvg:10, DfdRemAvg:0, AtkSucAvg:0.991, DfdSucAvg:0.009
Atk:16, dfd:8, AtkRemAvg:9, DfdRemAvg:0, AtkSucAvg:0.985, DfdSucAvg:0.015
Atk:16, dfd:9, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.975, DfdSucAvg:0.025
Atk:16, dfd:10, AtkRemAvg:8, DfdRemAvg:0, AtkSucAvg:0.958, DfdSucAvg:0.042
Atk:16, dfd:11, AtkRemAvg:7, DfdRemAvg:0, AtkSucAvg:0.943, DfdSucAvg:0.057
Atk:16, dfd:12, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.918, DfdSucAvg:0.082
Atk:16, dfd:13, AtkRemAvg:6, DfdRemAvg:0, AtkSucAvg:0.889, DfdSucAvg:0.111
Atk:16, dfd:14, AtkRemAvg:5, DfdRemAvg:0, AtkSucAvg:0.855, DfdSucAvg:0.145
